Date,Time,Bus_Stop_Name,Bus_Stop_ID,Route_ID,Passengers_Boarded,Passengers_Left_Behind,Bus_Capacity,Occupancy_Percent,Avg_Waiting_Time_Mins,Traffic_Congestion_Level,Weather,Special_Events_Nearby,Recommended_Buses
2025-07-03,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,44,0,60,74,7,Medium,Clear,0,1
2025-07-03,07:00,Koli Farm Gate,KFG301,365J,50,0,60,41,4,Medium,Clear,0,2
2025-07-03,07:00,K.R. Circle,KRC201,365J,60,0,60,50,7,Medium,Clear,0,2
2025-07-03,07:00,Maharani College,MHC101,365J,41,0,60,68,9,Medium,Clear,0,1
2025-07-03,08:00,AMC College,AMC601,365J,47,0,60,39,13,High,Clear,0,2
2025-07-03,08:00,Bannerghatta Circle,BGC501,365J,57,0,60,47,12,High,Clear,0,2
2025-07-03,08:00,Gottigere,GOT401,365J,39,0,60,65,10,High,Clear,0,1
2025-07-03,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,52,0,60,43,10,High,Clear,0,2
2025-07-03,08:00,Koli Farm Gate,KFG301,365J,35,0,60,58,10,High,Clear,0,1
2025-07-03,08:00,K.R. Circle,KRC201,365J,53,0,60,44,13,High,Clear,0,2
2025-07-03,08:00,Maharani College,MHC101,365J,48,0,60,40,12,High,Clear,0,2
2025-07-03,09:00,AMC College,AMC601,365J,40,0,60,66,3,Medium,Clear,0,1
2025-07-03,09:00,Bannerghatta Circle,BGC501,365J,37,0,60,61,9,Medium,Clear,0,1
2025-07-03,09:00,Gottigere,GOT401,365J,29,0,60,48,8,Medium,Clear,0,1
2025-07-03,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,38,0,60,63,7,Medium,Clear,0,1
2025-07-03,09:00,Koli Farm Gate,KFG301,365J,34,0,60,56,5,Medium,Clear,0,1
2025-07-03,09:00,K.R. Circle,KRC201,365J,42,0,60,70,6,Medium,Clear,0,1
2025-07-03,09:00,Maharani College,MHC101,365J,37,0,60,61,7,Medium,Clear,0,1
2025-07-03,10:00,AMC College,AMC601,365J,31,0,60,51,4,Low,Clear,0,1
2025-07-03,10:00,Bannerghatta Circle,BGC501,365J,27,0,60,45,2,Low,Clear,0,1
2025-07-03,10:00,Gottigere,GOT401,365J,23,0,60,38,4,Low,Clear,0,1
2025-07-03,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,37,0,60,61,6,Low,Clear,0,1
2025-07-03,10:00,Koli Farm Gate,KFG301,365J,32,0,60,54,7,Low,Clear,0,1
2025-07-03,10:00,K.R. Circle,KRC201,365J,33,0,60,55,3,Low,Clear,0,1
2025-07-03,10:00,Maharani College,MHC101,365J,30,0,60,49,3,Low,Clear,0,1
2025-07-03,11:00,AMC College,AMC601,365J,18,0,60,29,5,Medium,Clear,0,1
2025-07-03,11:00,Bannerghatta Circle,BGC501,365J,22,0,60,36,6,Medium,Clear,0,1
2025-07-03,11:00,Gottigere,GOT401,365J,19,0,60,32,10,Medium,Clear,0,1
2025-07-03,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,24,0,60,40,7,Medium,Clear,0,1
2025-07-03,11:00,Koli Farm Gate,KFG301,365J,16,0,60,27,9,Medium,Clear,0,1
2025-07-03,11:00,K.R. Circle,KRC201,365J,25,0,60,41,8,Medium,Clear,0,1
2025-07-03,11:00,Maharani College,MHC101,365J,18,0,60,30,9,Medium,Clear,0,1
2025-07-03,12:00,AMC College,AMC601,365J,15,0,60,25,3,Low,Clear,0,1
2025-07-03,12:00,Bannerghatta Circle,BGC501,365J,15,0,60,25,6,Low,Clear,0,1
2025-07-03,12:00,Gottigere,GOT401,365J,15,0,60,24,7,Low,Clear,0,1
2025-07-03,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,17,0,60,29,4,Low,Clear,0,1
2025-07-03,12:00,Koli Farm Gate,KFG301,365J,13,0,60,21,6,Low,Clear,0,1
2025-07-03,12:00,K.R. Circle,KRC201,365J,22,0,60,37,2,Low,Clear,0,1
2025-07-03,12:00,Maharani College,MHC101,365J,13,0,60,22,4,Low,Clear,0,1
2025-07-03,13:00,AMC College,AMC601,365J,18,0,60,30,5,Low,Clear,0,1
2025-07-03,13:00,Bannerghatta Circle,BGC501,365J,14,0,60,24,4,Low,Clear,0,1
2025-07-03,13:00,Gottigere,GOT401,365J,16,0,60,26,5,Low,Clear,0,1
2025-07-03,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,19,0,60,31,4,Low,Clear,0,1
2025-07-03,13:00,Koli Farm Gate,KFG301,365J,15,0,60,25,4,Low,Clear,0,1
2025-07-03,13:00,K.R. Circle,KRC201,365J,21,0,60,35,6,Low,Clear,0,1
2025-07-03,13:00,Maharani College,MHC101,365J,19,0,60,32,4,Low,Clear,0,1
2025-07-03,14:00,AMC College,AMC601,365J,16,0,60,27,6,Low,Clear,0,1
2025-07-03,14:00,Bannerghatta Circle,BGC501,365J,17,0,60,29,2,Low,Clear,0,1
2025-07-03,14:00,Gottigere,GOT401,365J,11,0,60,18,5,Low,Clear,0,1
2025-07-03,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,26,0,60,44,4,Low,Clear,0,1
2025-07-03,14:00,Koli Farm Gate,KFG301,365J,18,0,60,30,3,Low,Clear,0,1
2025-07-03,14:00,K.R. Circle,KRC201,365J,22,0,60,36,4,Low,Clear,0,1
2025-07-03,14:00,Maharani College,MHC101,365J,18,0,60,29,4,Low,Clear,0,1
2025-07-03,15:00,AMC College,AMC601,365J,22,0,60,36,3,Low,Clear,0,1
2025-07-03,15:00,Bannerghatta Circle,BGC501,365J,26,0,60,43,2,Low,Clear,0,1
2025-07-03,15:00,Gottigere,GOT401,365J,17,0,60,29,9,Low,Clear,0,1
2025-07-03,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,25,0,60,42,5,Low,Clear,0,1
2025-07-03,15:00,Koli Farm Gate,KFG301,365J,23,0,60,38,4,Low,Clear,0,1
2025-07-03,15:00,K.R. Circle,KRC201,365J,29,0,60,49,5,Low,Clear,0,1
2025-07-03,15:00,Maharani College,MHC101,365J,24,0,60,40,7,Low,Clear,0,1
2025-07-03,16:00,AMC College,AMC601,365J,31,0,60,51,8,Low,Clear,0,1
2025-07-03,16:00,Bannerghatta Circle,BGC501,365J,40,0,60,66,6,Low,Clear,0,1
2025-07-03,16:00,Gottigere,GOT401,365J,31,0,60,52,2,Low,Clear,0,1
2025-07-03,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,41,0,60,68,5,Low,Clear,0,1
2025-07-03,16:00,Koli Farm Gate,KFG301,365J,30,0,60,50,2,Low,Clear,0,1
2025-07-03,16:00,K.R. Circle,KRC201,365J,47,0,60,79,5,Low,Clear,0,1
2025-07-03,16:00,Maharani College,MHC101,365J,36,0,60,59,4,Low,Clear,0,1
2025-07-03,17:00,AMC College,AMC601,365J,37,0,60,61,9,High,Clear,0,1
2025-07-03,17:00,Bannerghatta Circle,BGC501,365J,40,0,60,66,9,High,Clear,0,1
2025-07-03,17:00,Gottigere,GOT401,365J,41,0,60,68,13,High,Clear,0,1
2025-07-03,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,41,0,60,68,11,High,Clear,0,1
2025-07-03,17:00,Koli Farm Gate,KFG301,365J,42,0,60,70,13,High,Clear,0,1
2025-07-03,17:00,K.R. Circle,KRC201,365J,74,0,60,62,11,High,Clear,0,2
2025-07-03,17:00,Maharani College,MHC101,365J,55,0,60,46,13,High,Clear,0,2
2025-07-03,18:00,AMC College,AMC601,365J,54,0,60,45,12,High,Clear,1,2
2025-07-03,18:00,Bannerghatta Circle,BGC501,365J,45,0,60,38,11,High,Clear,0,2
2025-07-03,18:00,Gottigere,GOT401,365J,46,0,60,38,7,High,Clear,0,2
2025-07-03,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,62,0,60,51,10,High,Clear,0,2
2025-07-03,18:00,Koli Farm Gate,KFG301,365J,39,0,60,65,13,High,Clear,0,1
2025-07-03,18:00,K.R. Circle,KRC201,365J,47,0,60,39,11,High,Clear,0,2
2025-07-03,18:00,Maharani College,MHC101,365J,52,0,60,44,10,High,Clear,0,2
2025-07-03,19:00,AMC College,AMC601,365J,51,0,60,43,11,High,Clear,0,2
2025-07-03,19:00,Bannerghatta Circle,BGC501,365J,44,0,60,74,9,High,Clear,0,1
2025-07-03,19:00,Gottigere,GOT401,365J,37,0,60,62,7,High,Clear,0,1
2025-07-03,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,53,0,60,44,12,High,Clear,0,2
2025-07-03,19:00,Koli Farm Gate,KFG301,365J,40,0,60,66,11,High,Clear,0,1
2025-07-03,19:00,K.R. Circle,KRC201,365J,50,0,60,42,13,High,Clear,0,2
2025-07-03,19:00,Maharani College,MHC101,365J,34,0,60,57,9,High,Clear,0,1
2025-07-03,20:00,AMC College,AMC601,365J,34,0,60,57,11,High,Clear,0,1
2025-07-03,20:00,Bannerghatta Circle,BGC501,365J,35,0,60,59,11,High,Clear,0,1
2025-07-03,20:00,Gottigere,GOT401,365J,30,0,60,50,11,High,Clear,0,1
2025-07-03,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,40,0,60,66,12,High,Clear,0,1
2025-07-03,20:00,Koli Farm Gate,KFG301,365J,30,0,60,50,10,High,Clear,0,1
2025-07-03,20:00,K.R. Circle,KRC201,365J,31,0,60,51,10,High,Clear,0,1
2025-07-03,20:00,Maharani College,MHC101,365J,32,0,60,53,12,High,Clear,0,1
2025-07-03,21:00,AMC College,AMC601,365J,24,0,60,41,8,Medium,Clear,0,1
2025-07-03,21:00,Bannerghatta Circle,BGC501,365J,21,0,60,34,7,Medium,Clear,0,1
2025-07-03,21:00,Gottigere,GOT401,365J,24,0,60,39,7,Medium,Clear,0,1
2025-07-03,21:00,Kempegowda Bus Station (Majestic),KBS001,365J,27,0,60,45,7,Medium,Clear,0,1
2025-07-03,21:00,Koli Farm Gate,KFG301,365J,20,0,60,33,6,Medium,Clear,0,1
2025-07-03,21:00,K.R. Circle,KRC201,365J,31,0,60,51,8,Medium,Clear,0,1
2025-07-03,21:00,Maharani College,MHC101,365J,29,0,60,48,8,Medium,Clear,0,1
2025-07-03,22:00,AMC College,AMC601,365J,18,0,60,29,5,Low,Clear,0,1
2025-07-03,22:00,Bannerghatta Circle,BGC501,365J,20,0,60,34,3,Low,Clear,0,1
2025-07-03,22:00,Gottigere,GOT401,365J,17,0,60,28,2,Low,Clear,0,1
2025-07-03,22:00,Kempegowda Bus Station (Majestic),KBS001,365J,19,0,60,32,2,Low,Clear,0,1
2025-07-03,22:00,Koli Farm Gate,KFG301,365J,12,0,60,20,2,Low,Clear,0,1
2025-07-03,22:00,K.R. Circle,KRC201,365J,29,0,60,49,7,Low,Clear,0,1
2025-07-03,22:00,Maharani College,MHC101,365J,15,0,60,25,7,Low,Clear,0,1
2025-07-04,05:00,AMC College,AMC601,365J,16,0,60,27,7,Medium,Clear,0,1
2025-07-04,05:00,Bannerghatta Circle,BGC501,365J,24,0,60,41,5,Medium,Clear,0,1
2025-07-04,05:00,Gottigere,GOT401,365J,18,0,60,30,8,Medium,Clear,0,1
2025-07-04,05:00,Kempegowda Bus Station (Majestic),KBS001,365J,27,0,60,45,7,Medium,Clear,0,1
2025-07-04,05:00,Koli Farm Gate,KFG301,365J,16,0,60,27,8,Medium,Clear,0,1
2025-07-04,05:00,K.R. Circle,KRC201,365J,26,0,60,44,9,Medium,Clear,0,1
2025-07-04,05:00,Maharani College,MHC101,365J,23,0,60,38,8,Medium,Clear,0,1
2025-07-04,06:00,AMC College,AMC601,365J,26,0,60,43,4,Low,Clear,0,1
2025-07-04,06:00,Bannerghatta Circle,BGC501,365J,29,0,60,48,5,Low,Clear,0,1
2025-07-04,06:00,Gottigere,GOT401,365J,20,0,60,34,4,Low,Clear,0,1
2025-07-04,06:00,Kempegowda Bus Station (Majestic),KBS001,365J,36,0,60,60,5,Low,Clear,0,1
2025-07-04,06:00,Koli Farm Gate,KFG301,365J,25,0,60,42,7,Low,Clear,0,1
2025-07-04,06:00,K.R. Circle,KRC201,365J,37,0,60,61,4,Low,Clear,0,1
2025-07-04,06:00,Maharani College,MHC101,365J,40,0,60,67,5,Low,Clear,0,1
2025-07-04,07:00,AMC College,AMC601,365J,45,0,60,75,7,Medium,Clear,0,1
2025-07-04,07:00,Bannerghatta Circle,BGC501,365J,40,0,60,67,7,Medium,Clear,0,1
2025-07-04,07:00,Gottigere,GOT401,365J,34,0,60,57,8,Medium,Clear,0,1
2025-07-04,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,42,0,60,69,7,Medium,Clear,0,1
2025-07-04,07:00,Koli Farm Gate,KFG301,365J,41,0,60,68,10,Medium,Clear,0,1
2025-07-04,07:00,K.R. Circle,KRC201,365J,39,0,60,65,7,Medium,Clear,0,1
2025-07-04,07:00,Maharani College,MHC101,365J,39,0,60,65,7,Medium,Clear,0,1
2025-07-04,08:00,AMC College,AMC601,365J,49,0,60,41,9,High,Clear,0,2
2025-07-04,08:00,Bannerghatta Circle,BGC501,365J,45,0,60,74,11,High,Clear,0,1
2025-07-04,08:00,Gottigere,GOT401,365J,45,0,60,75,10,High,Clear,0,1
2025-07-04,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,45,0,60,74,10,High,Clear,0,1
2025-07-04,08:00,Koli Farm Gate,KFG301,365J,48,0,60,40,9,High,Clear,0,2
2025-07-04,08:00,K.R. Circle,KRC201,365J,58,0,60,49,9,High,Clear,0,2
2025-07-04,08:00,Maharani College,MHC101,365J,44,0,60,73,11,High,Clear,0,1
2025-07-04,09:00,AMC College,AMC601,365J,43,0,60,72,6,Medium,Clear,0,1
2025-07-04,09:00,Bannerghatta Circle,BGC501,365J,47,0,60,78,8,Medium,Clear,0,1
2025-07-04,09:00,Gottigere,GOT401,365J,38,0,60,64,3,Medium,Clear,0,1
2025-07-04,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,38,0,60,64,9,Medium,Clear,0,1
2025-07-04,09:00,Koli Farm Gate,KFG301,365J,44,0,60,73,7,Medium,Clear,0,1
2025-07-04,09:00,K.R. Circle,KRC201,365J,46,0,60,77,7,Medium,Clear,0,1
2025-07-04,09:00,Maharani College,MHC101,365J,55,0,60,46,5,Medium,Clear,0,2
2025-07-04,10:00,AMC College,AMC601,365J,26,0,60,44,7,Medium,Clear,0,1
2025-07-04,10:00,Bannerghatta Circle,BGC501,365J,29,0,60,48,8,Medium,Clear,0,1
2025-07-04,10:00,Gottigere,GOT401,365J,21,0,60,35,8,Medium,Clear,0,1
2025-07-04,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,24,0,60,40,6,Medium,Clear,0,1
2025-07-04,10:00,Koli Farm Gate,KFG301,365J,24,0,60,40,8,Medium,Clear,0,1
2025-07-04,10:00,K.R. Circle,KRC201,365J,41,0,60,68,6,Medium,Clear,0,1
2025-07-04,10:00,Maharani College,MHC101,365J,35,0,60,58,6,Medium,Clear,0,1
2025-07-04,11:00,AMC College,AMC601,365J,17,0,60,29,4,Low,Clear,0,1
2025-07-04,11:00,Bannerghatta Circle,BGC501,365J,20,0,60,34,4,Low,Clear,0,1
2025-07-04,11:00,Gottigere,GOT401,365J,20,0,60,33,4,Low,Clear,0,1
2025-07-04,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,20,0,60,33,2,Low,Clear,0,1
2025-07-04,11:00,Koli Farm Gate,KFG301,365J,15,0,60,24,4,Low,Clear,0,1
2025-07-04,11:00,K.R. Circle,KRC201,365J,29,0,60,49,5,Low,Clear,0,1
2025-07-04,11:00,Maharani College,MHC101,365J,18,0,60,30,5,Low,Clear,0,1
2025-07-04,12:00,AMC College,AMC601,365J,19,0,60,32,5,Medium,Clear,0,1
2025-07-04,12:00,Bannerghatta Circle,BGC501,365J,18,0,60,30,8,Medium,Clear,0,1
2025-07-04,12:00,Gottigere,GOT401,365J,11,0,60,18,6,Medium,Clear,0,1
2025-07-04,12:00,Kempegowda Bus Station (Majestic),KBS001,365J,18,0,60,30,8,Medium,Clear,0,1
2025-07-04,12:00,Koli Farm Gate,KFG301,365J,17,0,60,29,6,Medium,Clear,0,1
2025-07-04,12:00,K.R. Circle,KRC201,365J,21,0,60,35,6,Medium,Clear,0,1
2025-07-04,12:00,Maharani College,MHC101,365J,18,0,60,30,7,Medium,Clear,0,1
2025-07-04,13:00,AMC College,AMC601,365J,16,0,60,26,6,Medium,Clear,0,1
2025-07-04,13:00,Bannerghatta Circle,BGC501,365J,15,0,60,25,7,Medium,Clear,0,1
2025-07-04,13:00,Gottigere,GOT401,365J,16,0,60,27,9,Medium,Clear,0,1
2025-07-04,13:00,Kempegowda Bus Station (Majestic),KBS001,365J,19,0,60,32,6,Medium,Clear,0,1
2025-07-04,13:00,Koli Farm Gate,KFG301,365J,12,0,60,20,7,Medium,Clear,0,1
2025-07-04,13:00,K.R. Circle,KRC201,365J,23,0,60,39,9,Medium,Clear,0,1
2025-07-04,13:00,Maharani College,MHC101,365J,18,0,60,31,5,Medium,Clear,0,1
2025-07-04,14:00,AMC College,AMC601,365J,17,0,60,28,4,Low,Clear,0,1
2025-07-04,14:00,Bannerghatta Circle,BGC501,365J,18,0,60,31,4,Low,Clear,0,1
2025-07-04,14:00,Gottigere,GOT401,365J,14,0,60,23,8,Low,Clear,0,1
2025-07-04,14:00,Kempegowda Bus Station (Majestic),KBS001,365J,29,0,60,48,4,Low,Clear,0,1
2025-07-04,14:00,Koli Farm Gate,KFG301,365J,14,0,60,23,2,Low,Clear,0,1
2025-07-04,14:00,K.R. Circle,KRC201,365J,22,0,60,37,2,Low,Clear,0,1
2025-07-04,14:00,Maharani College,MHC101,365J,20,0,60,33,4,Low,Clear,0,1
2025-07-04,15:00,AMC College,AMC601,365J,18,0,60,31,7,Low,Clear,0,1
2025-07-04,15:00,Bannerghatta Circle,BGC501,365J,22,0,60,37,3,Low,Clear,0,1
2025-07-04,15:00,Gottigere,GOT401,365J,21,0,60,34,5,Low,Clear,0,1
2025-07-04,15:00,Kempegowda Bus Station (Majestic),KBS001,365J,29,0,60,48,4,Low,Clear,0,1
2025-07-04,15:00,Koli Farm Gate,KFG301,365J,17,0,60,28,4,Low,Clear,0,1
2025-07-04,15:00,K.R. Circle,KRC201,365J,33,0,60,55,8,Low,Clear,0,1
2025-07-04,15:00,Maharani College,MHC101,365J,29,0,60,49,4,Low,Clear,0,1
2025-07-04,16:00,AMC College,AMC601,365J,29,0,60,48,4,Low,Clear,0,1
2025-07-04,16:00,Bannerghatta Circle,BGC501,365J,25,0,60,42,2,Low,Clear,0,1
2025-07-04,16:00,Gottigere,GOT401,365J,31,0,60,51,2,Low,Clear,0,1
2025-07-04,16:00,Kempegowda Bus Station (Majestic),KBS001,365J,41,0,60,68,2,Low,Clear,0,1
2025-07-04,16:00,Koli Farm Gate,KFG301,365J,32,0,60,53,6,Low,Clear,0,1
2025-07-04,16:00,K.R. Circle,KRC201,365J,38,0,60,64,3,Low,Clear,0,1
2025-07-04,16:00,Maharani College,MHC101,365J,26,0,60,44,4,Low,Clear,0,1
2025-07-04,17:00,AMC College,AMC601,365J,45,0,60,76,6,Medium,Clear,0,1
2025-07-04,17:00,Bannerghatta Circle,BGC501,365J,56,0,60,47,6,Medium,Clear,0,2
2025-07-04,17:00,Gottigere,GOT401,365J,40,0,60,67,6,Medium,Clear,0,1
2025-07-04,17:00,Kempegowda Bus Station (Majestic),KBS001,365J,68,0,60,57,8,Medium,Clear,0,2
2025-07-04,17:00,Koli Farm Gate,KFG301,365J,33,0,60,55,9,Medium,Clear,0,1
2025-07-04,17:00,K.R. Circle,KRC201,365J,57,0,60,47,6,Medium,Clear,0,2
2025-07-04,17:00,Maharani College,MHC101,365J,41,0,60,68,7,Medium,Clear,0,1
2025-07-04,18:00,AMC College,AMC601,365J,38,0,60,64,7,Medium,Clear,0,1
2025-07-04,18:00,Bannerghatta Circle,BGC501,365J,48,0,60,80,8,Medium,Clear,0,1
2025-07-04,18:00,Gottigere,GOT401,365J,45,0,60,74,6,Medium,Clear,0,1
2025-07-04,18:00,Kempegowda Bus Station (Majestic),KBS001,365J,59,0,60,49,7,Medium,Clear,0,2
2025-07-04,18:00,Koli Farm Gate,KFG301,365J,40,0,60,67,9,Medium,Clear,0,1
2025-07-04,18:00,K.R. Circle,KRC201,365J,73,0,60,61,9,Medium,Clear,0,2
2025-07-04,18:00,Maharani College,MHC101,365J,41,0,60,68,4,Medium,Clear,0,1
2025-07-04,19:00,AMC College,AMC601,365J,43,0,60,72,12,High,Clear,0,1
2025-07-04,19:00,Bannerghatta Circle,BGC501,365J,50,0,60,42,9,High,Clear,0,2
2025-07-04,19:00,Gottigere,GOT401,365J,37,0,60,61,11,High,Clear,0,1
2025-07-04,19:00,Kempegowda Bus Station (Majestic),KBS001,365J,48,0,60,40,10,High,Clear,0,2
2025-07-04,19:00,Koli Farm Gate,KFG301,365J,36,0,60,60,14,High,Clear,0,1
2025-07-04,19:00,K.R. Circle,KRC201,365J,47,0,60,40,8,High,Clear,0,2
2025-07-04,19:00,Maharani College,MHC101,365J,46,0,60,38,8,High,Clear,0,2
2025-07-04,20:00,AMC College,AMC601,365J,32,0,60,54,12,High,Clear,0,1
2025-07-04,20:00,Bannerghatta Circle,BGC501,365J,38,0,60,64,10,High,Clear,0,1
2025-07-04,20:00,Gottigere,GOT401,365J,28,0,60,47,12,High,Clear,0,1
2025-07-04,20:00,Kempegowda Bus Station (Majestic),KBS001,365J,43,0,60,72,13,High,Clear,0,1
2025-07-04,20:00,Koli Farm Gate,KFG301,365J,37,0,60,62,12,High,Clear,0,1
2025-07-04,20:00,K.R. Circle,KRC201,365J,35,0,60,58,13,High,Clear,0,1
2025-07-04,20:00,Maharani College,MHC101,365J,39,0,60,66,10,High,Clear,0,1
2025-07-04,21:00,AMC College,AMC601,365J,27,0,60,44,7,Medium,Clear,0,1
2025-07-04,21:00,Bannerghatta Circle,BGC501,365J,23,0,60,39,7,Medium,Clear,0,1
2025-07-04,21:00,Gottigere,GOT401,365J,20,0,60,34,4,Medium,Clear,0,1
2025-07-04,21:00,Kempegowda Bus Station (Majestic),KBS001,365J,29,0,60,48,7,Medium,Clear,0,1
2025-07-04,21:00,Koli Farm Gate,KFG301,365J,23,0,60,39,6,Medium,Clear,0,1
2025-07-04,21:00,K.R. Circle,KRC201,365J,30,0,60,50,6,Medium,Clear,0,1
2025-07-04,21:00,Maharani College,MHC101,365J,22,0,60,36,7,Medium,Clear,0,1
2025-07-04,22:00,AMC College,AMC601,365J,17,0,60,28,2,Low,Clear,0,1
2025-07-04,22:00,Bannerghatta Circle,BGC501,365J,20,0,60,33,2,Low,Clear,0,1
2025-07-04,22:00,Gottigere,GOT401,365J,15,0,60,25,3,Low,Clear,0,1
2025-07-04,22:00,Kempegowda Bus Station (Majestic),KBS001,365J,18,0,60,30,4,Low,Clear,0,1
2025-07-04,22:00,Koli Farm Gate,KFG301,365J,20,0,60,33,2,Low,Clear,0,1
2025-07-04,22:00,K.R. Circle,KRC201,365J,21,0,60,35,6,Low,Clear,0,1
2025-07-04,22:00,Maharani College,MHC101,365J,24,0,60,41,2,Low,Clear,0,1
2025-07-05,05:00,AMC College,AMC601,365J,16,0,60,27,8,Low,Clear,0,1
2025-07-05,05:00,Bannerghatta Circle,BGC501,365J,22,0,60,36,3,Low,Clear,0,1
2025-07-05,05:00,Gottigere,GOT401,365J,17,0,60,29,3,Low,Clear,0,1
2025-07-05,05:00,Kempegowda Bus Station (Majestic),KBS001,365J,22,0,60,37,4,Low,Clear,0,1
2025-07-05,05:00,Koli Farm Gate,KFG301,365J,16,0,60,26,4,Low,Clear,0,1
2025-07-05,05:00,K.R. Circle,KRC201,365J,25,0,60,42,6,Low,Clear,0,1
2025-07-05,05:00,Maharani College,MHC101,365J,26,0,60,43,4,Low,Clear,0,1
2025-07-05,06:00,AMC College,AMC601,365J,27,0,60,45,4,Low,Clear,0,1
2025-07-05,06:00,Bannerghatta Circle,BGC501,365J,40,0,60,67,3,Low,Clear,0,1
2025-07-05,06:00,Gottigere,GOT401,365J,27,0,60,44,5,Low,Clear,0,1
2025-07-05,06:00,Kempegowda Bus Station (Majestic),KBS001,365J,36,0,60,61,5,Low,Clear,0,1
2025-07-05,06:00,Koli Farm Gate,KFG301,365J,26,0,60,43,3,Low,Clear,0,1
2025-07-05,06:00,K.R. Circle,KRC201,365J,32,0,60,53,2,Low,Clear,0,1
2025-07-05,06:00,Maharani College,MHC101,365J,29,0,60,49,7,Low,Clear,0,1
2025-07-05,07:00,AMC College,AMC601,365J,36,0,60,60,11,High,Clear,0,1
2025-07-05,07:00,Bannerghatta Circle,BGC501,365J,44,0,60,74,11,High,Clear,0,1
2025-07-05,07:00,Gottigere,GOT401,365J,36,0,60,60,11,High,Clear,0,1
2025-07-05,07:00,Kempegowda Bus Station (Majestic),KBS001,365J,48,0,60,40,12,High,Clear,0,2
2025-07-05,07:00,Koli Farm Gate,KFG301,365J,34,0,60,56,13,High,Clear,0,1
2025-07-05,07:00,K.R. Circle,KRC201,365J,52,0,60,43,8,High,Clear,0,2
2025-07-05,07:00,Maharani College,MHC101,365J,42,0,60,70,9,High,Clear,0,1
2025-07-05,08:00,AMC College,AMC601,365J,45,0,60,74,11,High,Clear,0,1
2025-07-05,08:00,Bannerghatta Circle,BGC501,365J,37,0,60,61,10,High,Clear,0,1
2025-07-05,08:00,Gottigere,GOT401,365J,43,0,60,71,10,High,Clear,0,1
2025-07-05,08:00,Kempegowda Bus Station (Majestic),KBS001,365J,60,0,60,50,10,High,Clear,0,2
2025-07-05,08:00,Koli Farm Gate,KFG301,365J,40,0,60,67,12,High,Clear,0,1
2025-07-05,08:00,K.R. Circle,KRC201,365J,60,0,60,50,11,High,Clear,0,2
2025-07-05,08:00,Maharani College,MHC101,365J,44,0,60,73,13,High,Clear,0,1
2025-07-05,09:00,AMC College,AMC601,365J,38,0,60,63,8,Medium,Clear,0,1
2025-07-05,09:00,Bannerghatta Circle,BGC501,365J,36,0,60,60,6,Medium,Clear,0,1
2025-07-05,09:00,Gottigere,GOT401,365J,39,0,60,65,9,Medium,Clear,0,1
2025-07-05,09:00,Kempegowda Bus Station (Majestic),KBS001,365J,42,0,60,70,8,Medium,Clear,0,1
2025-07-05,09:00,Koli Farm Gate,KFG301,365J,33,0,60,55,8,Medium,Clear,0,1
2025-07-05,09:00,K.R. Circle,KRC201,365J,45,0,60,76,5,Medium,Clear,0,1
2025-07-05,09:00,Maharani College,MHC101,365J,43,0,60,71,7,Medium,Clear,0,1
2025-07-05,10:00,AMC College,AMC601,365J,29,0,60,49,3,Low,Clear,0,1
2025-07-05,10:00,Bannerghatta Circle,BGC501,365J,34,0,60,56,3,Low,Clear,0,1
2025-07-05,10:00,Gottigere,GOT401,365J,22,0,60,36,5,Low,Clear,0,1
2025-07-05,10:00,Kempegowda Bus Station (Majestic),KBS001,365J,39,0,60,65,5,Low,Clear,0,1
2025-07-05,10:00,Koli Farm Gate,KFG301,365J,21,0,60,35,2,Low,Clear,0,1
2025-07-05,10:00,K.R. Circle,KRC201,365J,34,0,60,56,3,Low,Clear,0,1
2025-07-05,10:00,Maharani College,MHC101,365J,27,0,60,46,3,Low,Clear,0,1
2025-07-05,11:00,AMC College,AMC601,365J,26,0,60,44,9,Medium,Clear,0,1
2025-07-05,11:00,Bannerghatta Circle,BGC501,365J,24,0,60,40,8,Medium,Clear,0,1
2025-07-05,11:00,Gottigere,GOT401,365J,14,0,60,24,6,Medium,Clear,0,1
2025-07-05,11:00,Kempegowda Bus Station (Majestic),KBS001,365J,30,0,60,50,6,Medium,Clear,0,1
2025-07-05,11:00,Koli Farm Gate,KFG301,365J,21,0,60,35,8,Medium,Clear,0,1
